id,name,lat,lng
B0KK2UXKWW,蔚来能源汽车充电站(南京世茂滨江希尔顿酒店),32.077984,118.73212
B0J24ZHR1W,万马爱充汽车充电站(万马爱充滨江希尔顿酒店站),32.077045,118.73252
B0JUMH0SU7,南京易充汽车充电站(易充网鼓楼区姜家园117号-9号路边站点),32.08222,118.74469
B0KD061IC1,南京易充汽车充电站(易充网鼓楼区锋尚国际公寓路边站点),32.079994,118.744064
B0FFLHGTWQ,特来电汽车充电站(南京建宁路滨江),32.091428,118.736145
B0K1LYHD2B,柚子充汽车充电站(柚子充南京长江国际航运中心充电站),32.090046,118.74112
B0KBYZAEUT,鲸充汽车充电站(龙湖·春江紫宸),32.091691,118.735741
B0J351Q561,路特斯汽车充电站(南京世茂滨江希尔顿酒店闪充站),32.076396,118.732686
B0K6T4PYQL,广汽能源汽车充电站(昊铂南京大观天地超充站),32.09423,118.74358
B0IG15EK5M,闪开新能源汽车充电站(戴家巷店),32.0825,118.751065
B0JRN9V3KK,南京易充汽车充电站(鼓楼区盐仓桥北祖师庵5260号小区北路边站点),32.089813,118.74995
B0KKO4N180,广汽能源汽车充电站(广汽能源南京丁山花园酒店超充站),32.07698,118.750435
B0JDP5OAF0,特斯拉超级充电站(南京市丁山花园大酒店),32.076943,118.750497
B0FFJ8AHFN,南京能瑞汽车充电站(丁山花园酒店),32.077622,118.750841
B0KAC9QA48,蔚来能源超级充电站(南京丁山花园酒店),32.077564,118.75083
B0JUMH5GY8,南京易充汽车充电站(易充网南京市鼓楼区阅江街道盐仓桥11号小区东路边站点),32.088253,118.75111
B0KK2U0SAK,蔚来能源汽车充电站(南京丁山花园酒店),32.077564,118.750984
B0JK3DFW9S,江苏速仕通汽车充电站(速通深业滨江半岛鼓楼区深悦滨江公寓),32.097663,118.739544
B0JUMH5OQB,南京易充汽车充电站(易充网鼓楼区双门楼宾馆路边站点),32.082092,118.753265
B0KD0612W6,汽车充电站(易充网鼓楼区郑和南路路边站点),32.067173,118.73555
B0GK65QC6Z,特来电充电站(大桥南路14号),32.087292,118.754645
B0KDJ6NGML,汽车充电站(佳盛花园),32.069206,118.745476
B0ID0LVGC1,小桔充电汽车充电站(阅江楼景区),32.095262,118.75024
B0FFHN5QJM,嘉钰新能源汽车充电站(阅江楼景区停车场),32.095353,118.750714
B0KROPQFKD,小桔充电汽车充电站(柚子充古南都大桥饭店),32.0924,118.7544
B0K26BX801,中国石化汽车充电站(浦口码头充电站),32.09818,118.72305
B0J1148699,特来电汽车充电站(南京智梦园充电站),32.072051,118.754622
B0L6YOKSU9,云快充汽车充电站(宿迁市湖滨新区消防救援大队),32.064306,118.731737
B0K6V6UHXZ,南京易充汽车充电站(易充网鼓楼区检察院路边站点),32.064342,118.74298
B0JUMH9425,南京易充汽车充电站(易充网鼓楼区金川花苑路边站点),32.088127,118.75825
B0JUMH4M6A,南京易充汽车充电站(鼓楼区萨家湾花苑萨家湾路边站点),32.08331,118.75911
B0HK3CTKUK,云快充汽车充电站(纬三路的士服务中心),32.063768,118.731028
B0K0KKVX2P,云快充汽车充电站(鼓楼区南工大研究所),32.089803,118.757939
B0KRFHS3OY,汽车充电站(润满电古平岗站),32.071207,118.75497
B0JRKKO5DY,南京易充汽车充电站(易充网鼓楼区铁路北街路边站点),32.08368,118.76021
B0JUMH81K1,南京易充汽车充电站(易充网鼓楼区金陵名座路边站点),32.063484,118.74727
B0HRYDFXAM,柚子充汽车充电站(宝船听涛广场站),32.061001,118.735732
B0K6X7YL25,特来电汽车充电站(方家营停车场充电站),32.101779,118.750887
B0K3F6CM6E,柚子充汽车充电站(柚子充宝船听涛广场二期充电站),32.06066,118.73589
B0JKFBWU8T,小桔充电汽车充电站(宝船听涛),32.06045,118.73625
B0JUHR1D98,南京易充汽车充电站(易充网鼓楼区三牌楼小区一号门附近路边站点),32.081078,118.76316
B0KAZ5JIB8,汽车充电站(桥景苑西门地面停车场),32.097834,118.756826
B0KAZ5DOFY,汽车充电站(桥景苑3栋地面停车场),32.097834,118.756826
B0JR07TNXM,均悦充汽车充电站(南京虹桥中心),32.07681,118.762535
B0L6ZKOYG2,广州蔚星汽车充电站(五所村221号慢充站),32.08949,118.76258
B0J2TZ44V5,特来电汽车充电站(南京扬子江国际会议中心慢充充电站),32.08172,118.706768
B0I0ML2BGE,特来电汽车充电站(南京迎江路充电站),32.107437,118.729356
B0IK3DOS3B,特来电汽车充电站(南京新城市花园充电站),32.058724,118.742072
B0IK5GNN0D,小桔充电汽车充电站(水关桥),32.100063,118.757928
B0K1Y766NP,汽车充电站(润满电水关桥充电站),32.099246,118.758109
B0FFLJ1W24,云快充汽车充电站(金阜雅苑站),32.086951,118.765466
B0GDJR4LRU,能瑞电力汽车充电站(宝船听涛),32.058397,118.732417
B0L6YOSATR,云快充汽车充电站(金阜雅苑),32.08735,118.765082
B0JUHR2844,南京易充汽车充电站(易充网浦口区新马路浦园路公交站路边站点),32.102222,118.715744
B0G25YRYQ8,小桔充电汽车充电站(柚子充金川科技园),32.090782,118.76474
B0JRDZSF2D,柚子充汽车充电站(柚子充金川科技园2期充电站),32.090527,118.764824
B0LBNAD35W,南京易充汽车充电站(易充网南京市鼓楼区水佑岗22号小区旁路边站点),32.06784,118.75988
B0K13L31VA,小桔充电汽车充电站(柚子充金川科技园2期),32.090527,118.764824
B0JU975JZY,特来电汽车充电站(南京扬子江国际会议中心快充充电站),32.080771,118.705566
B0G125LV3W,南京易充汽车充电站(水关桥油运小区店),32.099054,118.76011
B0J16L0XQS,云快充汽车充电站(电满满黄河大厦),32.057362,118.743776
B0FFMCPJAW,南京易充充电站(鼓楼区龙园东路桥下站),32.058945,118.748761
B0J3CM3M0N,大斑马充电站,32.099987,118.759969
B0KGL5XVLY,星星充电汽车充电站(星星充电-总台江苏总站),32.061018,118.756865
B0G2M10JTH,星星充电汽车充电站(宁夏路停车场),32.068424,118.765032
B0KU766W8N,南京易充汽车充电站(易充网鼓楼区森林湾花园路边站点),32.100044,118.764786
B0FFH6DAOC,西康宾馆能瑞电力科技电动汽车充电站,32.062828,118.762572
B0K15KN1DR,国家电网汽车充电站(燕江路路灯充电桩2),32.108582,118.757404
B0K0J5ARX2,星星充电汽车充电站(燕江路灯杆080号),32.108653,118.75758
B0IAHL5RFC,云快充汽车充电站(泰康之家吴园),32.061707,118.763232
B0GKK6UHAN,南京能瑞电力汽车充电站(西康宾馆),32.062649,118.764246
B0K2Z6T5AC,南京易充汽车充电站(易充网鼓楼金灿量贩式KTV南-燕江园小区路边站点),32.106384,118.765076
B0K11N40P0,南京易充汽车充电站(易充网鼓楼区燕归园宝燕南路20号路边站点),32.10631,118.76644
B0FFL16941,星星充电汽车充电站(不对外开放南京星星天正桃源)(暂停营业),32.084857,118.744647
B0FFI6NQQK,云快充汽车充电站(玄武区榴莲小星充电站),32.083586,118.798081
B0JDGPRY8E,小桔充电汽车充电站(柚子充江苏辰茂新世纪大酒店),32.08326,118.80028
B0KAF5HYT1,汽车充电站(柚子充新世纪大酒店站),32.083636,118.800689
B0JG4K7H5R,南京易充汽车充电站(易充网南京火车站南广场地下停车场),32.085814,118.79556
B0H1LNF4LH,云快充汽车充电站(玄武区小红山客运站),32.087236,118.800564
B0JUZ14P2E,汽车充电站(玄武区小红山客运站),32.087797,118.799094
B0HKTRI0BR,蔚来能源汽车充电站(蔚来超充站南京玄武湖),32.080926,118.803027
B0IKGD42I1,小桔充电汽车充电站(玄武区小红山客运站),32.087847,118.799103
B0KK2U9G84,蔚来能源汽车充电站(南京玄武湖),32.080868,118.80294
B0GKNZ6JPM,开迈斯充电站(南京汽车客运站店),32.087107,118.801503
B0K3DPRGCD,光宇智充汽车充电站(光宇智充南京汽车客运站充电站),32.087402,118.80157
B0FFMGQQ1U,云快充汽车充电站(南京站店),32.088788,118.799322
B0JK3DCCQE,汽车充电站(曹后村邮电宿舍地面停车场),32.084874,118.804821
B0JGBL8NDI,南京易充汽车充电站(玄武区黄家圩南京站北广场地下停车场),32.090032,118.796592
B0JR07VJTF,均悦充汽车充电站(南京玄武曹后二三村),32.0862,118.80715
B0K3BMQU07,南京玄武区柚米社区充电站,32.083992,118.80842
B0K36PET4D,小桔充电汽车充电站(玄武区柚米社区),32.083991,118.808415
B0K0JK5193,汽车充电站(南京玄武区红山南路),32.083991,118.808415
B0K0JK8E89,飞电快充汽车充电站(南京玄武区红山南路充电站),32.083992,118.80842
B0K0H5K0RL,飞电快充汽车充电站(南京玄武区柚米社区充电站),32.084026,118.80889
B0KA7L464R,南京易充汽车充电站(易充网南京市鼓楼区红山创意工厂产业园路边站点),32.092293,118.79592
B0K2F682C7,均悦充汽车充电站(南京玄武曹后一村),32.08632,118.80869
B0KUL79HDM,极氪能源超级充电站(南京常发广场极充站),32.08671,118.80981
B0H0LAFZEN,汽车充电站(润满电红山路站),32.088056,118.809014
B0IDOH2QO0,蔚来能源目的地充电站(南京红山路纳科汽车生活广场),32.086789,118.809931
B0KULKBL63,蔚来能源汽车充电站(南京红山路纳科汽车生活广场),32.08707,118.809875
B0JRLK3GLU,柚子充汽车充电站(柚子充中北的士公司),32.090018,118.808372
B0KAUK7TYE,汽车充电站(江苏安充六角广场能量中心),32.079758,118.810646
B0JUMH6Z1H,南京易充汽车充电站(易充网南京市鼓楼区红山黄家圩38号小区北路边站点),32.09415,118.79631
B0JR06JA6U,广汽能源汽车充电站(昊铂南京常发广场超充站),32.08569,118.8109
B0HAV68L7M,特斯拉超级充电站(南京常发广场),32.086673,118.810749
B0IGOXKSH7,东华红山汽车生活广场充电站,32.088226,118.809976
B0L65YCPG4,逸安启超级充电站(逸安启超充站-南京常发广场),32.08569,118.8109
B0JR7KB2BM,云快充汽车充电站(小市泰和园),32.093159,118.791806
B0G33ZVYRM,国家电网汽车充电站(东华红山汽车生活广场红山路充电站),32.088522,118.81106
B0HKV54P5S,星星充电汽车充电站(中石化和燕路),32.094492,118.792399
B0KA7KZ1CN,昆仑网电汽车充电站(中国石油南京红山充电站),32.085274,118.81244
B0JBHHV26Q,汽车充电站(鲸充鼓楼区金盛百货站),32.096264,118.797606
B0K6C5T2XT,汽车充电站(小朗充电-后大树根3栋旁充电站内部专用-不对外),32.07663,118.785152
B0KBXPKSGS,驴充充汽车充电站(天正国际广场内充电站),32.08507,118.78304
B0JUVG4TNQ,小桔充电汽车充电站(金盛百货),32.096271,118.797613
B0K6XPY3OT,蔚来能源目的地充电站(南京香格里拉酒店),32.078445,118.782776
B0JUURMW1Z,中国铁塔汽车充电站(江苏南京铁塔广场充电站),32.084873,118.81454
B0KKHO8L7O,中充服汽车充电站(四方能源燕语华庭充电服务站),32.095497,118.78857
B0H2NZENZO,小桔充电汽车充电站(南京市玄武区红山路),32.095696,118.808237
B0KA2LCJQI,南京易充汽车充电站(易充网鼓楼区新金茂花园路边站点),32.08291,118.78029
B0J1X5X0HQ,南京易充汽车充电站(易充网鼓楼区金贸大街路边站点),32.078327,118.78143
B0L6YOLFZU,云快充汽车充电站(南京市公安局玄武分局)(内部专用),32.09611,118.809421
B0J6HGH6DF,小桔充电汽车充电站(中央门客运站西门),32.089297,118.780268
B0J22AWVZC,江苏安充充电站,32.092101,118.782197
B0KAUKFAJ5,汽车充电站(江苏安充玉桥能量中心),32.090845,118.780858
B0K2K5O5ZZ,云快充汽车充电站(绿城天盛大厦交流),32.072026,118.783248
B0FFIWICUF,万马爱充汽车充电站(万马爱充玉桥国际公寓站),32.092649,118.781209
B0KKFDHM98,小桔充电汽车充电站(万马爱充玉桥国际公寓站),32.092787,118.780356
B0J1F63Y5Q,汽车充电站(光宇智充玉桥市场龙湖紫都城超充站),32.093067,118.7795
B0I0GLMBMG,汽车充电站(鲸充鼓楼区龙湖紫都站),32.093163,118.779357
B0HG3RF9J1,特来电汽车充电站(南京玄武湖),32.069009,118.813139
B0JUMH23FU,南京易充汽车充电站(易充网鼓楼区长江新村5号院路边站点),32.079227,118.776276
B0JAHA2JPY,小桔充电汽车充电站(南京市金盛国际美博城汽车充电站),32.089238,118.776519
B0KBB7NF3I,特来电汽车充电站(南京金碧路充电站),32.09624,118.781585
B0L6YOLNPZ,云快充汽车充电站(南京复地新都国际二期),32.102134,118.798954
B0L626SZN5,小鹏超级充电站(开放运营-小鹏S4超快充南京金盛美博城站),32.08934,118.776375
B0KAV6BSF4,南京易充汽车充电站(易充网田家炳中学),32.083534,118.77464
B0FFIQRFXT,特来电汽车充电站(南京恒嘉路颐和家园),32.094507,118.817673
B0J65RI9OT,特来电汽车充电站(南京钟山风景区旅游集散中心充电站三期),32.067438,118.813192
B0J65RKM9M,特来电充电站(南京钟山风景区旅游集散中心四期),32.067624,118.813623
B0J656FTRH,特来电汽车充电站(南京钟山风景区旅游集散中心充电站二期),32.067186,118.813297
B0KGTP6H1K,小桔充电汽车充电站(喜年花生唐),32.09721,118.78027
B0KAX7FGFU,汽车充电站(南京鼓楼花样年),32.097209,118.780277
B0J6UDKNQK,特来电汽车充电站(南京钟山风景区旅游集散中心充电站一期),32.066636,118.813629
B0J2TPT3T7,特来电汽车充电站(南京钟山风景区旅游集散中心充电站四期),32.066649,118.813653
B0JUV627VD,南京能瑞汽车充电站(能瑞充电和燕路迈皋桥老街停车场站),32.102905,118.807553
B0KUL4F8DV,均悦充汽车充电站(南京天山汇景园),32.063496,118.78852
B0KD060NH1,南京易充汽车充电站(易充网鼓楼区童家巷路边站点),32.07237,118.77622
B0KRODRIQ4,柚子充汽车充电站(柚子充北崮山460号停车场充电站),32.103294,118.78951
B0JUMH8H09,南京易充汽车充电站(易充网鼓楼区王子国际娱乐会所路边站点),32.08445,118.77262
B0KGRBBTMU,中国石化汽车充电站(宁川科技园充电站),32.0913,118.77412
B0I0YGVQJA,星星充电汽车充电站(喜年花生唐),32.098604,118.779379
B0KACLSTBR,充电喵汽车充电站(迈皋桥街258停车场充电站),32.104614,118.80496
B0J03KYZNW,壳牌充电汽车充电站(壳牌南京金地梧桐里地面快充站),32.072667,118.821141
B0KDX5QW4A,云快充汽车充电站(江苏华东有色地质物资供销有限公司),32.091576,118.77358
B0JGHHTSX6,南京能瑞汽车充电站(能瑞充电南医大学第二附属医院站),32.104247,118.807416
B0KD975LRZ,特来电汽车充电站(南京华洋电气充电站),32.10152,118.782306
B0JRFHR933,小鹏目的地充电站(开放运营-小鹏目充南京万谷智慧硅巷站),32.09144,118.77346
B0KARU9MNY,车融汇(中央北路充电站),32.101596,118.782456
B0I3A5SEZ7,汽车充电站(速通玄武湖假日酒店),32.066417,118.816378
B0KU76RDMV,南京易充汽车充电站(易充网鼓楼区尊园路边站点),32.100555,118.779945
B0KGR5NL4I,星星充电汽车充电站(中石化-星星充电-南邮大厦),32.077649,118.770941
B0J2R7UGGF,特来电汽车充电站(南京鼓楼吾悦广场充电站),32.067699,118.776939
B0JDRHKNK4,特斯拉超级充电站(南京鼓楼吾悦广场店),32.067572,118.776752
B0K1JPF098,云快充汽车充电站(玄武华新西路充电站),32.084346,118.826223
B0JUMHD7GR,南京易充汽车充电站(易充网南京市鼓楼区金峰大厦路边站点),32.062732,118.783154
B0JKSGSDHS,小桔充电汽车充电站(BP快速充电站南京玄武太阳宫),32.0634,118.81411
B0FFL24BS2,云快充汽车充电站(江苏师范石湫校区篮球场),32.059344,118.796624
B0LB6YXFVN,小桔充电汽车充电站(玄武华新西路超充站),32.084607,118.826312
B0L6YOR0L6,云快充汽车充电站(江苏师范草场门校区停车场),32.059344,118.796624
B0FFJ8AASR,绿城充电站(南京太阳宫),32.063647,118.814502
B0KAUPJI8I,特来电汽车充电站(凯迪拉克IQ尊享超充站南京鼓楼吾悦广场站),32.067073,118.776628
B0HGJCKL66,星星充电汽车充电站(锦华大厦高低压直流),32.105407,118.80945
B0HGU6CORI,南京能瑞汽车充电站(能瑞充电营盘山站),32.065273,118.817655
B0JUMH6BX4,南京易充汽车充电站(易充网南京市玄武区板仓街49号路边站点),32.071846,118.82353
B0H2U6OKUO,南京能瑞汽车充电站(能瑞充电华电科技园停车场站),32.102409,118.816047
B0JKDU3M4P,凯迪拉克IQ尊享超充站(南京鼓楼吾悦广场站),32.067073,118.776627
B0J21XASSB,特来电充电站(南京鼓楼吾悦广场充电站),32.066857,118.776133
B0FFKEQ2V3,特来电汽车充电站(南京鼓楼吾悦广场),32.066876,118.776126
B0JUMH10GP,南京易充汽车充电站(易充网鼓楼区孙家洼张王庙61号路边站点),32.101173,118.77798
B0HGJAI2VA,特来电汽车充电站(南京三牌楼充电站),32.076352,118.769808
B0FFGZZV8O,普斯迪尔汽车充电站(环亚凯瑟琳广场停车场),32.059878,118.787858
B0JAC6GVMO,星星充电汽车充电站(中央金地),32.092231,118.770598
B0G125KCC6,南京易充汽车充电站(南京市玄武区樱驼花园路边站点),32.082514,118.828092
B0KB156Y9Q,柚子充汽车充电站(柚子充仕高大厦充电站),32.075375,118.826805
B0G125LG72,南京易充汽车充电站(易充网鼓楼区南京索菲特银河大酒店路边站点),32.064534,118.776824
B0JUMH5ORE,南京易充汽车充电站(易充网南京市玄武区迈皋桥北苑小区路边站点),32.101803,118.81937
B0KUG66M1U,南京能瑞汽车充电站(能瑞充电华江饭店站),32.07166,118.770454
B0JDGPUALA,小桔充电汽车充电站(家享充山西路百货大楼),32.06709,118.773956
B0JUMH4TWZ,南京易充汽车充电站(易充网玄武区中国医学科学院皮肤病医院路边站点),32.080521,118.829004
B0KAS4L1UK,小鹏汽车充电站(开放运营-小鹏超充南京山西路苏宁银河广场站),32.0674,118.772766
B0JBUG8SQC,特来电汽车充电站(特来电南京北京东路4号荔枝广场充电站),32.058167,118.785984
B0KDGKFVIZ,南京易充汽车充电站(易充网鼓楼区中山北路龙吟广场东路边站点),32.071133,118.77003
B0JGKHQBZ7,鲸充汽车充电站(鼓楼区中环国际广场站),32.06684,118.7727
B0IKO54EI4,汽车充电站(射手座行星超能舱南京北苑一村),32.103379,118.819404
B0JGXYV1JP,鲸充汽车充电站(鼓楼区中山北路105号站),32.066856,118.7726
B0KAV6VKXG,南京易充汽车充电站(易充网鼓楼区龙吟广场地下停车场充电站),32.07068,118.76956
B0FFL8P1Z9,万马爱充汽车充电站(万马爱充山西路TOUCH酒店站),32.066899,118.771922
B0J2Z72K0B,汽车充电站(金达花园A区),32.097654,118.769726
B0KA37SQ5P,特来电汽车充电站(南京郭家山广场充电站项目),32.09995,118.77081
B0HK3CRNXI,云快充汽车充电站(佳充鼓楼区傅佐路),32.064427,118.772895
B0G125L8DA,南京易充汽车充电站(易充网鼓楼区虎啸花园路边站点),32.069122,118.7685
B0J0UH9VE8,汽车充电站(金达花园D区),32.097868,118.768548
B0FFJY38YY,比亚迪汽车充电站(莫愁新寓大巴场站),32.066378,118.769791
B0JKDH85ZL,汽车充电站(盛景园4栋地面停车场),32.108589,118.78005
B0KG5HBDVI,小桔充电汽车充电站(栖霞区丰清路),32.108769,118.817206
B0JUHRTJKD,南京易充汽车充电站(易充网鼓楼区幕府西路33号附近路边站点),32.1043,118.77311
B0KA7P3O1X,小桔充电汽车充电站(栖霞区北苑西路),32.108856,118.817459
B0GUS7O8Z4,南京能瑞汽车充电站(苏兴大厦有序充电),32.05942,118.776034
B0LB6G0UYZ,小桔充电汽车充电站(栖霞区丰清路二期),32.108769,118.817206
B0KD061Q2N,南京易充汽车充电站(易充网鼓楼区丁香花园路边站点),32.062565,118.771324
B0J2V435J4,库仑汽车充电站(金域中央广场汉庭酒店站),32.106483,118.77331
B0GDJR3REC,能瑞电力汽车充电站(颐和路公馆),32.06245,118.77007
B0J1J4EZ7Y,均悦充汽车充电站(南京金域中央地下停车场),32.10657,118.7732
B0JUJZKOAZ,云快充汽车充电站(邦联智能幕府西路充电站),32.101265,118.767029
B0J0UMYE0K,汽车充电站(蔚来超充站南京幕府西路),32.103927,118.769379
B0KULRGT3H,极氪能源超级充电站(南京幕府西路极充站),32.10414,118.76916
B0JR07RIZJ,均悦充汽车充电站(南京祥和佳园),32.1044,118.826775
B0H2NCF6VX,汽车充电站(鲸充鼓楼区中国石化金大加油站站),32.106653,118.771373
B0KKT99JXK,蔚来能源汽车充电站(南京幕府西路),32.104343,118.76908
B0JD7611J7,南京易充汽车充电站(易充网江雁依山郡东北门地面停车场充电站),32.1048,118.76858
B0JU6L30KQ,云快充汽车充电站(邦联智能幕府西路),32.108306,118.77311
B0KRODSZSZ,安充智能汽车充电站(江雁依山郡),32.10532,118.76904
B0KBG66WP7,汽车充电站(江雁依山郡),32.105354,118.769005
B0KK7RJ01Y,小桔充电汽车充电站(家享充栖霞区锦麟融誉府社区),32.10845,118.825097
